id,type_id,fold,sig_len,is_synthesis,image_path
09875,0015,-1,5000,True,data/rectified/09875_0015.rect.png
09875,0001,-1,5000,True,data/rectified/09875-0001.rect.png
09877,0015,-1,5000,True,data/rectified/09877_0015.rect.png
09877,0001,-1,5000,True,data/rectified/09877-0001.rect.png
09878,0001,-1,5000,True,data/rectified/09878-0001.rect.png
09878,0015,-1,5000,True,data/rectified/09878_0015.rect.png
09879,0015,-1,5000,True,data/rectified/09879_0015.rect.png
09879,0001,-1,5000,True,data/rectified/09879-0001.rect.png
09880,0001,-1,5000,True,data/rectified/09880-0001.rect.png
09880,0015,-1,5000,True,data/rectified/09880_0015.rect.png
09881,0015,-1,5000,True,data/rectified/09881_0015.rect.png
09881,0001,-1,5000,True,data/rectified/09881-0001.rect.png
09882,0015,-1,5000,True,data/rectified/09882_0015.rect.png
09882,0001,-1,5000,True,data/rectified/09882-0001.rect.png
09883,0015,-1,5000,True,data/rectified/09883_0015.rect.png
09883,0001,-1,5000,True,data/rectified/09883-0001.rect.png
09884,0015,-1,5000,True,data/rectified/09884_0015.rect.png
09884,0001,-1,5000,True,data/rectified/09884-0001.rect.png
09885,0015,-1,5000,True,data/rectified/09885_0015.rect.png
09885,0001,-1,5000,True,data/rectified/09885-0001.rect.png
09886,0015,-1,5000,True,data/rectified/09886_0015.rect.png
09886,0001,-1,5000,True,data/rectified/09886-0001.rect.png
09889,0015,-1,5000,True,data/rectified/09889_0015.rect.png
09889,0001,-1,5000,True,data/rectified/09889-0001.rect.png
09890,0015,-1,5000,True,data/rectified/09890_0015.rect.png
09890,0001,-1,5000,True,data/rectified/09890-0001.rect.png
09891,0015,-1,5000,True,data/rectified/09891_0015.rect.png
09891,0001,-1,5000,True,data/rectified/09891-0001.rect.png
09892,0001,-1,5000,True,data/rectified/09892-0001.rect.png
09892,0015,-1,5000,True,data/rectified/09892_0015.rect.png
09894,0001,-1,5000,True,data/rectified/09894-0001.rect.png
09894,0015,-1,5000,True,data/rectified/09894_0015.rect.png
09895,0001,-1,5000,True,data/rectified/09895-0001.rect.png
09895,0015,-1,5000,True,data/rectified/09895_0015.rect.png
09896,0001,-1,5000,True,data/rectified/09896-0001.rect.png
09896,0015,-1,5000,True,data/rectified/09896_0015.rect.png
09897,0015,-1,5000,True,data/rectified/09897_0015.rect.png
09897,0001,-1,5000,True,data/rectified/09897-0001.rect.png
09898,0001,-1,5000,True,data/rectified/09898-0001.rect.png
09898,0015,-1,5000,True,data/rectified/09898_0015.rect.png
09899,0015,-1,5000,True,data/rectified/09899_0015.rect.png
09899,0001,-1,5000,True,data/rectified/09899-0001.rect.png
09900,0001,-1,5000,True,data/rectified/09900-0001.rect.png
09900,0015,-1,5000,True,data/rectified/09900_0015.rect.png
09901,0001,-1,5000,True,data/rectified/09901-0001.rect.png
09901,0015,-1,5000,True,data/rectified/09901_0015.rect.png
09902,0001,-1,5000,True,data/rectified/09902-0001.rect.png
09902,0015,-1,5000,True,data/rectified/09902_0015.rect.png
09903,0015,-1,5000,True,data/rectified/09903_0015.rect.png
09903,0001,-1,5000,True,data/rectified/09903-0001.rect.png
09904,0015,-1,5000,True,data/rectified/09904_0015.rect.png
09904,0001,-1,5000,True,data/rectified/09904-0001.rect.png
09905,0001,-1,5000,True,data/rectified/09905-0001.rect.png
09905,0015,-1,5000,True,data/rectified/09905_0015.rect.png
09906,0015,-1,5000,True,data/rectified/09906_0015.rect.png
09906,0001,-1,5000,True,data/rectified/09906-0001.rect.png
09907,0001,-1,5000,True,data/rectified/09907-0001.rect.png
09907,0015,-1,5000,True,data/rectified/09907_0015.rect.png
09908,0001,-1,5000,True,data/rectified/09908-0001.rect.png
09908,0015,-1,5000,True,data/rectified/09908_0015.rect.png
09909,0001,-1,5000,True,data/rectified/09909-0001.rect.png
09909,0015,-1,5000,True,data/rectified/09909_0015.rect.png
09910,0015,-1,5000,True,data/rectified/09910_0015.rect.png
09910,0001,-1,5000,True,data/rectified/09910-0001.rect.png
09911,0015,-1,5000,True,data/rectified/09911_0015.rect.png
09911,0001,-1,5000,True,data/rectified/09911-0001.rect.png
09912,0001,-1,5000,True,data/rectified/09912-0001.rect.png
09912,0015,-1,5000,True,data/rectified/09912_0015.rect.png
09913,0001,-1,5000,True,data/rectified/09913-0001.rect.png
09913,0015,-1,5000,True,data/rectified/09913_0015.rect.png
09914,0015,-1,5000,True,data/rectified/09914_0015.rect.png
09914,0001,-1,5000,True,data/rectified/09914-0001.rect.png
09915,0015,-1,5000,True,data/rectified/09915_0015.rect.png
09915,0001,-1,5000,True,data/rectified/09915-0001.rect.png
09916,0015,-1,5000,True,data/rectified/09916_0015.rect.png
09916,0001,-1,5000,True,data/rectified/09916-0001.rect.png
09917,0001,-1,5000,True,data/rectified/09917-0001.rect.png
09917,0015,-1,5000,True,data/rectified/09917_0015.rect.png
09918,0001,-1,5000,True,data/rectified/09918-0001.rect.png
09918,0015,-1,5000,True,data/rectified/09918_0015.rect.png
09919,0015,-1,5000,True,data/rectified/09919_0015.rect.png
09919,0001,-1,5000,True,data/rectified/09919-0001.rect.png
09920,0001,-1,5000,True,data/rectified/09920-0001.rect.png
09920,0015,-1,5000,True,data/rectified/09920_0015.rect.png
09921,0015,-1,5000,True,data/rectified/09921_0015.rect.png
09921,0001,-1,5000,True,data/rectified/09921-0001.rect.png
09922,0015,-1,5000,True,data/rectified/09922_0015.rect.png
09922,0001,-1,5000,True,data/rectified/09922-0001.rect.png
09923,0001,-1,5000,True,data/rectified/09923-0001.rect.png
09923,0015,-1,5000,True,data/rectified/09923_0015.rect.png
09924,0001,-1,5000,True,data/rectified/09924-0001.rect.png
09924,0015,-1,5000,True,data/rectified/09924_0015.rect.png
09926,0001,-1,5000,True,data/rectified/09926-0001.rect.png
09926,0015,-1,5000,True,data/rectified/09926_0015.rect.png
09927,0001,-1,5000,True,data/rectified/09927-0001.rect.png
09927,0015,-1,5000,True,data/rectified/09927_0015.rect.png
09928,0001,-1,5000,True,data/rectified/09928-0001.rect.png
09928,0015,-1,5000,True,data/rectified/09928_0015.rect.png
09929,0015,-1,5000,True,data/rectified/09929_0015.rect.png
09929,0001,-1,5000,True,data/rectified/09929-0001.rect.png
09930,0001,-1,5000,True,data/rectified/09930-0001.rect.png
09930,0015,-1,5000,True,data/rectified/09930_0015.rect.png
09931,0001,-1,5000,True,data/rectified/09931-0001.rect.png
09931,0015,-1,5000,True,data/rectified/09931_0015.rect.png
09932,0015,-1,5000,True,data/rectified/09932_0015.rect.png
09932,0001,-1,5000,True,data/rectified/09932-0001.rect.png
09933,0001,-1,5000,True,data/rectified/09933-0001.rect.png
09933,0015,-1,5000,True,data/rectified/09933_0015.rect.png
09934,0001,-1,5000,True,data/rectified/09934-0001.rect.png
09934,0015,-1,5000,True,data/rectified/09934_0015.rect.png
09935,0001,-1,5000,True,data/rectified/09935-0001.rect.png
09935,0015,-1,5000,True,data/rectified/09935_0015.rect.png
09936,0015,-1,5000,True,data/rectified/09936_0015.rect.png
09936,0001,-1,5000,True,data/rectified/09936-0001.rect.png
09937,0001,-1,5000,True,data/rectified/09937-0001.rect.png
09937,0015,-1,5000,True,data/rectified/09937_0015.rect.png
09938,0001,-1,5000,True,data/rectified/09938-0001.rect.png
09938,0015,-1,5000,True,data/rectified/09938_0015.rect.png
09939,0015,-1,5000,True,data/rectified/09939_0015.rect.png
09939,0001,-1,5000,True,data/rectified/09939-0001.rect.png
09940,0015,-1,5000,True,data/rectified/09940_0015.rect.png
09940,0001,-1,5000,True,data/rectified/09940-0001.rect.png
09941,0015,-1,5000,True,data/rectified/09941_0015.rect.png
09941,0001,-1,5000,True,data/rectified/09941-0001.rect.png
09942,0001,-1,5000,True,data/rectified/09942-0001.rect.png
09942,0015,-1,5000,True,data/rectified/09942_0015.rect.png
09943,0015,-1,5000,True,data/rectified/09943_0015.rect.png
09943,0001,-1,5000,True,data/rectified/09943-0001.rect.png
09944,0001,-1,5000,True,data/rectified/09944-0001.rect.png
09944,0015,-1,5000,True,data/rectified/09944_0015.rect.png
09945,0001,-1,5000,True,data/rectified/09945-0001.rect.png
09945,0015,-1,5000,True,data/rectified/09945_0015.rect.png
09946,0001,-1,5000,True,data/rectified/09946-0001.rect.png
09946,0015,-1,5000,True,data/rectified/09946_0015.rect.png
09947,0015,-1,5000,True,data/rectified/09947_0015.rect.png
09947,0001,-1,5000,True,data/rectified/09947-0001.rect.png
09948,0001,-1,5000,True,data/rectified/09948-0001.rect.png
09948,0015,-1,5000,True,data/rectified/09948_0015.rect.png
09949,0001,-1,5000,True,data/rectified/09949-0001.rect.png
09949,0015,-1,5000,True,data/rectified/09949_0015.rect.png
09950,0001,-1,5000,True,data/rectified/09950-0001.rect.png
09950,0015,-1,5000,True,data/rectified/09950_0015.rect.png
09951,0015,-1,5000,True,data/rectified/09951_0015.rect.png
09951,0001,-1,5000,True,data/rectified/09951-0001.rect.png
09952,0001,-1,5000,True,data/rectified/09952-0001.rect.png
09952,0015,-1,5000,True,data/rectified/09952_0015.rect.png
09953,0001,-1,5000,True,data/rectified/09953-0001.rect.png
09953,0015,-1,5000,True,data/rectified/09953_0015.rect.png
09954,0015,-1,5000,True,data/rectified/09954_0015.rect.png
09954,0001,-1,5000,True,data/rectified/09954-0001.rect.png
09955,0015,-1,5000,True,data/rectified/09955_0015.rect.png
09955,0001,-1,5000,True,data/rectified/09955-0001.rect.png
09956,0001,-1,5000,True,data/rectified/09956-0001.rect.png
09956,0015,-1,5000,True,data/rectified/09956_0015.rect.png
09957,0015,-1,5000,True,data/rectified/09957_0015.rect.png
09957,0001,-1,5000,True,data/rectified/09957-0001.rect.png
09958,0015,-1,5000,True,data/rectified/09958_0015.rect.png
09958,0001,-1,5000,True,data/rectified/09958-0001.rect.png
09959,0001,-1,5000,True,data/rectified/09959-0001.rect.png
09959,0015,-1,5000,True,data/rectified/09959_0015.rect.png
09960,0001,-1,5000,True,data/rectified/09960-0001.rect.png
09960,0015,-1,5000,True,data/rectified/09960_0015.rect.png
09961,0015,-1,5000,True,data/rectified/09961_0015.rect.png
09961,0001,-1,5000,True,data/rectified/09961-0001.rect.png
09962,0001,-1,5000,True,data/rectified/09962-0001.rect.png
09962,0015,-1,5000,True,data/rectified/09962_0015.rect.png
09963,0015,-1,5000,True,data/rectified/09963_0015.rect.png
09963,0001,-1,5000,True,data/rectified/09963-0001.rect.png
09964,0015,-1,5000,True,data/rectified/09964_0015.rect.png
09964,0001,-1,5000,True,data/rectified/09964-0001.rect.png
09965,0001,-1,5000,True,data/rectified/09965-0001.rect.png
09965,0015,-1,5000,True,data/rectified/09965_0015.rect.png
09966,0015,-1,5000,True,data/rectified/09966_0015.rect.png
09966,0001,-1,5000,True,data/rectified/09966-0001.rect.png
09967,0015,-1,5000,True,data/rectified/09967_0015.rect.png
09967,0001,-1,5000,True,data/rectified/09967-0001.rect.png
09968,0015,-1,5000,True,data/rectified/09968_0015.rect.png
09968,0001,-1,5000,True,data/rectified/09968-0001.rect.png
09969,0015,-1,5000,True,data/rectified/09969_0015.rect.png
09969,0001,-1,5000,True,data/rectified/09969-0001.rect.png
09970,0015,-1,5000,True,data/rectified/09970_0015.rect.png
09970,0001,-1,5000,True,data/rectified/09970-0001.rect.png
09971,0001,-1,5000,True,data/rectified/09971-0001.rect.png
09971,0015,-1,5000,True,data/rectified/09971_0015.rect.png
09972,0001,-1,5000,True,data/rectified/09972-0001.rect.png
09972,0015,-1,5000,True,data/rectified/09972_0015.rect.png
09973,0015,-1,5000,True,data/rectified/09973_0015.rect.png
09973,0001,-1,5000,True,data/rectified/09973-0001.rect.png
09974,0015,-1,5000,True,data/rectified/09974_0015.rect.png
09974,0001,-1,5000,True,data/rectified/09974-0001.rect.png
09975,0001,-1,5000,True,data/rectified/09975-0001.rect.png
09975,0015,-1,5000,True,data/rectified/09975_0015.rect.png
09976,0015,-1,5000,True,data/rectified/09976_0015.rect.png
09976,0001,-1,5000,True,data/rectified/09976-0001.rect.png
09977,0015,-1,5000,True,data/rectified/09977_0015.rect.png
09977,0001,-1,5000,True,data/rectified/09977-0001.rect.png
09978,0015,-1,5000,True,data/rectified/09978_0015.rect.png
09978,0001,-1,5000,True,data/rectified/09978-0001.rect.png
09979,0015,-1,5000,True,data/rectified/09979_0015.rect.png
09979,0001,-1,5000,True,data/rectified/09979-0001.rect.png
09980,0001,-1,5000,True,data/rectified/09980-0001.rect.png
09980,0015,-1,5000,True,data/rectified/09980_0015.rect.png
09981,0001,-1,5000,True,data/rectified/09981-0001.rect.png
09981,0015,-1,5000,True,data/rectified/09981_0015.rect.png
09982,0001,-1,5000,True,data/rectified/09982-0001.rect.png
09982,0015,-1,5000,True,data/rectified/09982_0015.rect.png
09983,0001,-1,5000,True,data/rectified/09983-0001.rect.png
09983,0015,-1,5000,True,data/rectified/09983_0015.rect.png
09984,0001,-1,5000,True,data/rectified/09984-0001.rect.png
09984,0015,-1,5000,True,data/rectified/09984_0015.rect.png
09985,0001,-1,5000,True,data/rectified/09985-0001.rect.png
09985,0015,-1,5000,True,data/rectified/09985_0015.rect.png
09986,0001,-1,5000,True,data/rectified/09986-0001.rect.png
09986,0015,-1,5000,True,data/rectified/09986_0015.rect.png
09987,0001,-1,5000,True,data/rectified/09987-0001.rect.png
09987,0015,-1,5000,True,data/rectified/09987_0015.rect.png
09988,0001,-1,5000,True,data/rectified/09988-0001.rect.png
09988,0015,-1,5000,True,data/rectified/09988_0015.rect.png
09989,0015,-1,5000,True,data/rectified/09989_0015.rect.png
09989,0001,-1,5000,True,data/rectified/09989-0001.rect.png
09990,0015,-1,5000,True,data/rectified/09990_0015.rect.png
09990,0001,-1,5000,True,data/rectified/09990-0001.rect.png
09991,0001,-1,5000,True,data/rectified/09991-0001.rect.png
09991,0015,-1,5000,True,data/rectified/09991_0015.rect.png
09992,0001,-1,5000,True,data/rectified/09992-0001.rect.png
09992,0015,-1,5000,True,data/rectified/09992_0015.rect.png
09993,0015,-1,5000,True,data/rectified/09993_0015.rect.png
09993,0001,-1,5000,True,data/rectified/09993-0001.rect.png
09994,0001,-1,5000,True,data/rectified/09994-0001.rect.png
09994,0015,-1,5000,True,data/rectified/09994_0015.rect.png
09995,0015,-1,5000,True,data/rectified/09995_0015.rect.png
09995,0001,-1,5000,True,data/rectified/09995-0001.rect.png
09996,0015,-1,5000,True,data/rectified/09996_0015.rect.png
09996,0001,-1,5000,True,data/rectified/09996-0001.rect.png
09997,0001,-1,5000,True,data/rectified/09997-0001.rect.png
09997,0015,-1,5000,True,data/rectified/09997_0015.rect.png
09998,0001,-1,5000,True,data/rectified/09998-0001.rect.png
09998,0015,-1,5000,True,data/rectified/09998_0015.rect.png
09999,0015,-1,5000,True,data/rectified/09999_0015.rect.png
09999,0001,-1,5000,True,data/rectified/09999-0001.rect.png
10000,0015,-1,5000,True,data/rectified/10000_0015.rect.png
10000,0001,-1,5000,True,data/rectified/10000-0001.rect.png
10001,0015,-1,5000,True,data/rectified/10001_0015.rect.png
10001,0001,-1,5000,True,data/rectified/10001-0001.rect.png
10002,0015,-1,5000,True,data/rectified/10002_0015.rect.png
10002,0001,-1,5000,True,data/rectified/10002-0001.rect.png
10003,0015,-1,5000,True,data/rectified/10003_0015.rect.png
10003,0001,-1,5000,True,data/rectified/10003-0001.rect.png
10004,0001,-1,5000,True,data/rectified/10004-0001.rect.png
10004,0015,-1,5000,True,data/rectified/10004_0015.rect.png
10005,0015,-1,5000,True,data/rectified/10005_0015.rect.png
10005,0001,-1,5000,True,data/rectified/10005-0001.rect.png
10006,0001,-1,5000,True,data/rectified/10006-0001.rect.png
10006,0015,-1,5000,True,data/rectified/10006_0015.rect.png
10007,0001,-1,5000,True,data/rectified/10007-0001.rect.png
10007,0015,-1,5000,True,data/rectified/10007_0015.rect.png
10008,0001,-1,5000,True,data/rectified/10008-0001.rect.png
10008,0015,-1,5000,True,data/rectified/10008_0015.rect.png
10009,0015,-1,5000,True,data/rectified/10009_0015.rect.png
10009,0001,-1,5000,True,data/rectified/10009-0001.rect.png
10010,0001,-1,5000,True,data/rectified/10010-0001.rect.png
10010,0015,-1,5000,True,data/rectified/10010_0015.rect.png
10011,0001,-1,5000,True,data/rectified/10011-0001.rect.png
10011,0015,-1,5000,True,data/rectified/10011_0015.rect.png
10012,0015,-1,5000,True,data/rectified/10012_0015.rect.png
10012,0001,-1,5000,True,data/rectified/10012-0001.rect.png
10013,0001,-1,5000,True,data/rectified/10013-0001.rect.png
10013,0015,-1,5000,True,data/rectified/10013_0015.rect.png
10014,0015,-1,5000,True,data/rectified/10014_0015.rect.png
10014,0001,-1,5000,True,data/rectified/10014-0001.rect.png
10015,0015,-1,5000,True,data/rectified/10015_0015.rect.png
10015,0001,-1,5000,True,data/rectified/10015-0001.rect.png
10016,0001,-1,5000,True,data/rectified/10016-0001.rect.png
10016,0015,-1,5000,True,data/rectified/10016_0015.rect.png
10017,0015,-1,5000,True,data/rectified/10017_0015.rect.png
10017,0001,-1,5000,True,data/rectified/10017-0001.rect.png
10018,0001,-1,5000,True,data/rectified/10018-0001.rect.png
10018,0015,-1,5000,True,data/rectified/10018_0015.rect.png
10019,0015,-1,5000,True,data/rectified/10019_0015.rect.png
10019,0001,-1,5000,True,data/rectified/10019-0001.rect.png
10020,0001,-1,5000,True,data/rectified/10020-0001.rect.png
10020,0015,-1,5000,True,data/rectified/10020_0015.rect.png
10021,0001,-1,5000,True,data/rectified/10021-0001.rect.png
10021,0015,-1,5000,True,data/rectified/10021_0015.rect.png
10022,0001,-1,5000,True,data/rectified/10022-0001.rect.png
10022,0015,-1,5000,True,data/rectified/10022_0015.rect.png
10023,0015,-1,5000,True,data/rectified/10023_0015.rect.png
10023,0001,-1,5000,True,data/rectified/10023-0001.rect.png
10024,0015,-1,5000,True,data/rectified/10024_0015.rect.png
10024,0001,-1,5000,True,data/rectified/10024-0001.rect.png
10025,0001,-1,5000,True,data/rectified/10025-0001.rect.png
10025,0015,-1,5000,True,data/rectified/10025_0015.rect.png
10026,0015,-1,5000,True,data/rectified/10026_0015.rect.png
10026,0001,-1,5000,True,data/rectified/10026-0001.rect.png
10027,0001,-1,5000,True,data/rectified/10027-0001.rect.png
10027,0015,-1,5000,True,data/rectified/10027_0015.rect.png
10028,0015,-1,5000,True,data/rectified/10028_0015.rect.png
10028,0001,-1,5000,True,data/rectified/10028-0001.rect.png
10030,0015,-1,5000,True,data/rectified/10030_0015.rect.png
10030,0001,-1,5000,True,data/rectified/10030-0001.rect.png
10031,0001,-1,5000,True,data/rectified/10031-0001.rect.png
10031,0015,-1,5000,True,data/rectified/10031_0015.rect.png
10032,0015,-1,5000,True,data/rectified/10032_0015.rect.png
10032,0001,-1,5000,True,data/rectified/10032-0001.rect.png
10033,0001,-1,5000,True,data/rectified/10033-0001.rect.png
10033,0015,-1,5000,True,data/rectified/10033_0015.rect.png
10035,0015,-1,5000,True,data/rectified/10035_0015.rect.png
10035,0001,-1,5000,True,data/rectified/10035-0001.rect.png
10036,0001,-1,5000,True,data/rectified/10036-0001.rect.png
10036,0015,-1,5000,True,data/rectified/10036_0015.rect.png
10037,0001,-1,5000,True,data/rectified/10037-0001.rect.png
10037,0015,-1,5000,True,data/rectified/10037_0015.rect.png
10038,0001,-1,5000,True,data/rectified/10038-0001.rect.png
10038,0015,-1,5000,True,data/rectified/10038_0015.rect.png
10039,0015,-1,5000,True,data/rectified/10039_0015.rect.png
10039,0001,-1,5000,True,data/rectified/10039-0001.rect.png
10040,0015,-1,5000,True,data/rectified/10040_0015.rect.png
10040,0001,-1,5000,True,data/rectified/10040-0001.rect.png
10041,0015,-1,5000,True,data/rectified/10041_0015.rect.png
10041,0001,-1,5000,True,data/rectified/10041-0001.rect.png
10042,0001,-1,5000,True,data/rectified/10042-0001.rect.png
10042,0015,-1,5000,True,data/rectified/10042_0015.rect.png
10043,0001,-1,5000,True,data/rectified/10043-0001.rect.png
10043,0015,-1,5000,True,data/rectified/10043_0015.rect.png
10044,0001,-1,5000,True,data/rectified/10044-0001.rect.png
10044,0015,-1,5000,True,data/rectified/10044_0015.rect.png
10045,0001,-1,5000,True,data/rectified/10045-0001.rect.png
10045,0015,-1,5000,True,data/rectified/10045_0015.rect.png
10046,0001,-1,5000,True,data/rectified/10046-0001.rect.png
10046,0015,-1,5000,True,data/rectified/10046_0015.rect.png
10047,0001,-1,5000,True,data/rectified/10047-0001.rect.png
10047,0015,-1,5000,True,data/rectified/10047_0015.rect.png
10048,0001,-1,5000,True,data/rectified/10048-0001.rect.png
10048,0015,-1,5000,True,data/rectified/10048_0015.rect.png
10049,0001,-1,5000,True,data/rectified/10049-0001.rect.png
10049,0015,-1,5000,True,data/rectified/10049_0015.rect.png
10050,0015,-1,5000,True,data/rectified/10050_0015.rect.png
10050,0001,-1,5000,True,data/rectified/10050-0001.rect.png
10051,0015,-1,5000,True,data/rectified/10051_0015.rect.png
10051,0001,-1,5000,True,data/rectified/10051-0001.rect.png
10052,0015,-1,5000,True,data/rectified/10052_0015.rect.png
10052,0001,-1,5000,True,data/rectified/10052-0001.rect.png
10053,0001,-1,5000,True,data/rectified/10053-0001.rect.png
10053,0015,-1,5000,True,data/rectified/10053_0015.rect.png
10054,0001,-1,5000,True,data/rectified/10054-0001.rect.png
10054,0015,-1,5000,True,data/rectified/10054_0015.rect.png
10055,0001,-1,5000,True,data/rectified/10055-0001.rect.png
10055,0015,-1,5000,True,data/rectified/10055_0015.rect.png
10056,0015,-1,5000,True,data/rectified/10056_0015.rect.png
10056,0001,-1,5000,True,data/rectified/10056-0001.rect.png
10057,0015,-1,5000,True,data/rectified/10057_0015.rect.png
10057,0001,-1,5000,True,data/rectified/10057-0001.rect.png
10058,0001,-1,5000,True,data/rectified/10058-0001.rect.png
10058,0015,-1,5000,True,data/rectified/10058_0015.rect.png
10059,0001,-1,5000,True,data/rectified/10059-0001.rect.png
10059,0015,-1,5000,True,data/rectified/10059_0015.rect.png
10060,0001,-1,5000,True,data/rectified/10060-0001.rect.png
10060,0015,-1,5000,True,data/rectified/10060_0015.rect.png
10061,0001,-1,5000,True,data/rectified/10061-0001.rect.png
10061,0015,-1,5000,True,data/rectified/10061_0015.rect.png
10062,0001,-1,5000,True,data/rectified/10062-0001.rect.png
10062,0015,-1,5000,True,data/rectified/10062_0015.rect.png
10063,0001,-1,5000,True,data/rectified/10063-0001.rect.png
10063,0015,-1,5000,True,data/rectified/10063_0015.rect.png
10064,0001,-1,5000,True,data/rectified/10064-0001.rect.png
10064,0015,-1,5000,True,data/rectified/10064_0015.rect.png
1006427285,0005,0,10250,False,data/rectified/1006427285-0005.rect.png
1006427285,0004,0,10250,False,data/rectified/1006427285-0004.rect.png
1006427285,0012,0,10250,False,data/rectified/1006427285-0012.rect.png
1006427285,0011,0,10250,False,data/rectified/1006427285-0011.rect.png
1006427285,0006,0,10250,False,data/rectified/1006427285-0006.rect.png
1006427285,0003,0,10250,False,data/rectified/1006427285-0003.rect.png
1006427285,0001,0,10250,False,data/rectified/1006427285-0001.rect.png
1006427285,0009,0,10250,False,data/rectified/1006427285-0009.rect.png
1006427285,0010,0,10250,False,data/rectified/1006427285-0010.rect.png
10066,0001,-1,5000,True,data/rectified/10066-0001.rect.png
10066,0015,-1,5000,True,data/rectified/10066_0015.rect.png
10067,0015,-1,5000,True,data/rectified/10067_0015.rect.png
10067,0001,-1,5000,True,data/rectified/10067-0001.rect.png
10068,0001,-1,5000,True,data/rectified/10068-0001.rect.png
10068,0015,-1,5000,True,data/rectified/10068_0015.rect.png
1006867983,0010,3,2560,False,data/rectified/1006867983-0010.rect.png
1006867983,0011,3,2560,False,data/rectified/1006867983-0011.rect.png
1006867983,0012,3,2560,False,data/rectified/1006867983-0012.rect.png
1006867983,0005,3,2560,False,data/rectified/1006867983-0005.rect.png
1006867983,0006,3,2560,False,data/rectified/1006867983-0006.rect.png
1006867983,0004,3,2560,False,data/rectified/1006867983-0004.rect.png
1006867983,0003,3,2560,False,data/rectified/1006867983-0003.rect.png
1006867983,0001,3,2560,False,data/rectified/1006867983-0001.rect.png
1006867983,0009,3,2560,False,data/rectified/1006867983-0009.rect.png
10069,0001,-1,5000,True,data/rectified/10069-0001.rect.png
10069,0015,-1,5000,True,data/rectified/10069_0015.rect.png
10070,0001,-1,5000,True,data/rectified/10070-0001.rect.png
10070,0015,-1,5000,True,data/rectified/10070_0015.rect.png
10071,0001,-1,5000,True,data/rectified/10071-0001.rect.png
10071,0015,-1,5000,True,data/rectified/10071_0015.rect.png
10072,0015,-1,5000,True,data/rectified/10072_0015.rect.png
10072,0001,-1,5000,True,data/rectified/10072-0001.rect.png
10073,0001,-1,5000,True,data/rectified/10073-0001.rect.png
10073,0015,-1,5000,True,data/rectified/10073_0015.rect.png
10074,0001,-1,5000,True,data/rectified/10074-0001.rect.png
10074,0015,-1,5000,True,data/rectified/10074_0015.rect.png
10075,0001,-1,5000,True,data/rectified/10075-0001.rect.png
10075,0015,-1,5000,True,data/rectified/10075_0015.rect.png
10076,0015,-1,5000,True,data/rectified/10076_0015.rect.png
10076,0001,-1,5000,True,data/rectified/10076-0001.rect.png
10077,0015,-1,5000,True,data/rectified/10077_0015.rect.png
10077,0001,-1,5000,True,data/rectified/10077-0001.rect.png
10078,0001,-1,5000,True,data/rectified/10078-0001.rect.png
10078,0015,-1,5000,True,data/rectified/10078_0015.rect.png
10079,0015,-1,5000,True,data/rectified/10079_0015.rect.png
10079,0001,-1,5000,True,data/rectified/10079-0001.rect.png
10080,0001,-1,5000,True,data/rectified/10080-0001.rect.png
10080,0015,-1,5000,True,data/rectified/10080_0015.rect.png
10081,0015,-1,5000,True,data/rectified/10081_0015.rect.png
10081,0001,-1,5000,True,data/rectified/10081-0001.rect.png
10082,0015,-1,5000,True,data/rectified/10082_0015.rect.png
10082,0001,-1,5000,True,data/rectified/10082-0001.rect.png
10083,0015,-1,5000,True,data/rectified/10083_0015.rect.png
10083,0001,-1,5000,True,data/rectified/10083-0001.rect.png
10084,0001,-1,5000,True,data/rectified/10084-0001.rect.png
10084,0015,-1,5000,True,data/rectified/10084_0015.rect.png
10085,0015,-1,5000,True,data/rectified/10085_0015.rect.png
10085,0001,-1,5000,True,data/rectified/10085-0001.rect.png
10086,0015,-1,5000,True,data/rectified/10086_0015.rect.png
10086,0001,-1,5000,True,data/rectified/10086-0001.rect.png
10087,0001,-1,5000,True,data/rectified/10087-0001.rect.png
10087,0015,-1,5000,True,data/rectified/10087_0015.rect.png
10088,0001,-1,5000,True,data/rectified/10088-0001.rect.png
10088,0015,-1,5000,True,data/rectified/10088_0015.rect.png
10089,0015,-1,5000,True,data/rectified/10089_0015.rect.png
10089,0001,-1,5000,True,data/rectified/10089-0001.rect.png
10090,0015,-1,5000,True,data/rectified/10090_0015.rect.png
10090,0001,-1,5000,True,data/rectified/10090-0001.rect.png
10092,0015,-1,5000,True,data/rectified/10092_0015.rect.png
10092,0001,-1,5000,True,data/rectified/10092-0001.rect.png
10093,0015,-1,5000,True,data/rectified/10093_0015.rect.png
10093,0001,-1,5000,True,data/rectified/10093-0001.rect.png
10094,0001,-1,5000,True,data/rectified/10094-0001.rect.png
10094,0015,-1,5000,True,data/rectified/10094_0015.rect.png
10095,0015,-1,5000,True,data/rectified/10095_0015.rect.png
10095,0001,-1,5000,True,data/rectified/10095-0001.rect.png
10096,0001,-1,5000,True,data/rectified/10096-0001.rect.png
10096,0015,-1,5000,True,data/rectified/10096_0015.rect.png
10097,0015,-1,5000,True,data/rectified/10097_0015.rect.png
10097,0001,-1,5000,True,data/rectified/10097-0001.rect.png
10098,0001,-1,5000,True,data/rectified/10098-0001.rect.png
10098,0015,-1,5000,True,data/rectified/10098_0015.rect.png
10099,0015,-1,5000,True,data/rectified/10099_0015.rect.png
